Time,Displacement,Force,Strain 1
(s),(mm),(kN),(%)
2833.2,297.4817,0.8573,16.7311
2833.3,297.4922,0.8571,16.732
2833.4,297.5027,0.8571,16.731
2833.5,297.5131,0.857,16.7307
2833.6,297.5237,0.8571,16.7318
2833.7,297.5342,0.857,16.7314
2833.8,297.5446,0.8569,16.7305
2833.9,297.5551,0.8569,16.7314
2834,297.5657,0.857,16.7315
2834.1,297.5761,0.8569,16.7309
2834.2,297.5866,0.8569,16.7316
2834.3,297.5972,0.8566,16.7318
2834.4,297.6076,0.8568,16.7309
2834.5,297.6182,0.8567,16.731
2834.6,297.6287,0.8568,16.7315
2834.7,297.6392,0.8569,16.7312
2834.8,297.6496,0.8569,16.731
2834.9,297.6602,0.8568,16.7312
2835,297.6707,0.8566,16.7322
2835.1,297.6812,0.8567,16.7314
2835.2,297.6916,0.8565,16.7309
2835.3,297.7022,0.8565,16.7318
2835.4,297.7126,0.8565,16.7315
2835.5,297.7231,0.8566,16.7309
2835.6,297.7337,0.8564,16.7314
2835.7,297.7442,0.8566,16.7323
2835.8,297.7546,0.8564,16.7311
2835.9,297.7652,0.8564,16.7312
2836,297.7757,0.8564,16.732
2836.1,297.7861,0.8565,16.7312
2836.2,297.7967,0.8562,16.731
2836.3,297.8072,0.8562,16.7313
2836.4,297.8177,0.8562,16.7318
2836.5,297.8282,0.8562,16.731
2836.6,297.8387,0.8564,16.7312
2836.7,297.8491,0.8561,16.7318
2836.8,297.8597,0.856,16.7312
2836.9,297.8701,0.8563,16.7309
2837,297.8807,0.8561,16.732
2837.1,297.8912,0.856,16.7313
2837.2,297.9017,0.856,16.7309
2837.3,297.9121,0.8561,16.7313
2837.4,297.9227,0.8558,16.7317
2837.5,297.9331,0.8561,16.7309
2837.6,297.9438,0.8558,16.7311
2837.7,297.9541,0.856,16.732
2837.8,297.9646,0.8558,16.731
2837.9,297.9752,0.8557,16.7312
2838,297.9857,0.856,16.732
2838.1,297.9961,0.8558,16.7314
2838.2,298.0068,0.8557,16.7308
2838.3,298.0172,0.8557,16.7315
2838.4,298.0276,0.8557,16.7319
2838.5,298.0381,0.8556,16.7308
2838.6,298.0487,0.8556,16.7309
2838.7,298.0592,0.8557,16.7315
2838.8,298.0697,0.8556,16.7314
2838.9,298.0802,0.8557,16.7308
2839,298.0906,0.8554,16.7316
2839.1,298.1012,0.8555,16.7319
2839.2,298.1117,0.8555,16.7308
2839.3,298.1222,0.8554,16.7311
2839.4,298.1326,0.8554,16.7317
2839.5,298.1432,0.8554,16.7313
2839.6,298.1536,0.8552,16.7309
2839.7,298.1641,0.8555,16.732
2839.8,298.1746,0.8553,16.7316
2839.9,298.1852,0.8553,16.7309
2840,298.1956,0.8552,16.7316
2840.1,298.2061,0.8552,16.7323
2840.2,298.2167,0.8554,16.7311
2840.3,298.2271,0.8553,16.7311
2840.4,298.2376,0.8551,16.7314
2840.5,298.2483,0.8552,16.7313
2840.6,298.2587,0.855,16.731
2840.7,298.2691,0.855,16.7315
2840.8,298.2797,0.8551,16.7321
2840.9,298.2902,0.855,16.7311
2841,298.3007,0.855,16.7313
2841.1,298.3112,0.855,16.7316
2841.2,298.3217,0.855,16.7314
2841.3,298.3321,0.8549,16.7312
2841.4,298.3427,0.855,16.7319
2841.5,298.3531,0.8548,16.7316
2841.6,298.3637,0.8549,16.7306
2841.7,298.3741,0.8548,16.7317
2841.8,298.3847,0.8547,16.7324
2841.9,298.3951,0.8548,16.7308
2842,298.4056,0.8547,16.7314
2842.1,298.4161,0.8548,16.732
2842.2,298.4268,0.8547,16.7316
2842.3,298.4371,0.8546,16.7312
2842.4,298.4476,0.8548,16.7314
2842.5,298.4582,0.8546,16.7317
2842.6,298.4687,0.8545,16.7306
2842.7,298.4791,0.8545,16.7315
2842.8,298.4897,0.8546,16.7318
2842.9,298.5002,0.8545,16.7306
2843,298.5106,0.8544,16.7316
2843.1,298.5212,0.8544,16.7316
2843.2,298.5316,0.8542,16.7312
2843.3,298.5422,0.8544,16.7311
2843.4,298.5527,0.8546,16.7315
2843.5,298.5632,0.8542,16.7315
2843.6,298.5736,0.8544,16.7305
2843.7,298.5842,0.8543,16.731
2843.8,298.5947,0.8542,16.7322
2843.9,298.6052,0.8542,16.7311
2844,298.6156,0.8542,16.7316
2844.1,298.6262,0.8541,16.7318
2844.2,298.6367,0.8541,16.7308
2844.3,298.6472,0.8542,16.7306
2844.4,298.6576,0.854,16.7317
2844.5,298.6682,0.854,16.7314
2844.6,298.6786,0.854,16.7309
2844.7,298.6891,0.854,16.7312
2844.8,298.6997,0.8538,16.7318
2844.9,298.7101,0.8541,16.7308
2845,298.7206,0.8539,16.731
2845.1,298.7312,0.8538,16.7317
2845.2,298.7417,0.8538,16.7316
2845.3,298.7521,0.8539,16.7304
2845.4,298.7627,0.8539,16.7316
2845.5,298.7732,0.8538,16.7321
2845.6,298.7837,0.8537,16.7309
2845.7,298.7942,0.8536,16.7309
2845.8,298.8047,0.8538,16.7321
2845.9,298.8151,0.8537,16.7311
2846,298.8257,0.8535,16.7307
2846.1,298.8361,0.8536,16.7311
2846.2,298.8467,0.8536,16.7312
2846.3,298.8571,0.8536,16.7308
2846.4,298.8677,0.8537,16.7313
2846.5,298.8781,0.8535,16.732
2846.6,298.8886,0.8534,16.7311
2846.7,298.8991,0.8535,16.731
2846.8,298.9097,0.8535,16.7319
2846.9,298.9201,0.8534,16.7312
2847,298.9306,0.8534,16.7308
2847.1,298.9412,0.8534,16.7316
2847.2,298.9516,0.8532,16.7316
2847.3,298.9622,0.8532,16.7308
2847.4,298.9727,0.8532,16.7318
2847.5,298.9832,0.8533,16.7318
2847.6,298.9937,0.8531,16.7304
2847.7,299.0042,0.8533,16.731
2847.8,299.0146,0.8531,16.7318
2847.9,299.0252,0.853,16.731
2848,299.0357,0.8531,16.731
2848.1,299.0462,0.853,16.7317
2848.2,299.0566,0.853,16.7314
2848.3,299.0672,0.8531,16.7311
2848.4,299.0776,0.8529,16.7318
2848.5,299.0882,0.853,16.7316
2848.6,299.0987,0.853,16.7306
2848.7,299.1092,0.8529,16.7312
2848.8,299.1197,0.8528,16.7322
2848.9,299.1302,0.8527,16.731
2849,299.1406,0.853,16.7311
2849.1,299.1512,0.8528,16.7319
2849.2,299.1616,0.8527,16.7309
2849.3,299.1721,0.8526,16.7307
2849.4,299.1826,0.8526,16.7314
2849.5,299.1931,0.8527,16.7313
2849.6,299.2036,0.8527,16.7302
2849.7,299.2142,0.8526,16.7308
2849.8,299.2247,0.8526,16.732
2849.9,299.2352,0.8526,16.731
2850,299.2457,0.8525,16.7311
2850.1,299.2561,0.8523,16.7319
2850.2,299.2667,0.8524,16.7309
2850.3,299.2772,0.8523,16.7308
2850.4,299.2877,0.8523,16.7314
2850.5,299.2981,0.8524,16.7315
2850.6,299.3087,0.8523,16.7308
2850.7,299.3191,0.8525,16.7309
2850.8,299.3297,0.8523,16.7318
2850.9,299.3401,0.8522,16.7306
2851,299.3506,0.8522,16.7305
2851.1,299.3611,0.852,16.7318
2851.2,299.3716,0.852,16.731
2851.3,299.3821,0.8521,16.7308
2851.4,299.3927,0.852,16.7317
2851.5,299.4032,0.852,16.7317
2851.6,299.4136,0.8519,16.7309
2851.7,299.4241,0.8521,16.7316
2851.8,299.4346,0.8519,16.7316
2851.9,299.4452,0.8519,16.7304
2852,299.4557,0.8518,16.7308
2852.1,299.4662,0.8519,16.7317
2852.2,299.4767,0.8518,16.7309
2852.3,299.4872,0.8518,16.7307
2852.4,299.4976,0.8516,16.7314
2852.5,299.5082,0.8517,16.7314
2852.6,299.5186,0.8516,16.7306
2852.7,299.5292,0.8517,16.7314
2852.8,299.5396,0.8518,16.7317
2852.9,299.5502,0.8518,16.731
2853,299.5606,0.8516,16.7307
2853.1,299.5712,0.8516,16.7313
2853.2,299.5816,0.8515,16.7308
2853.3,299.5921,0.8516,16.7304
2853.4,299.6026,0.8516,16.7314
2853.5,299.6132,0.8514,16.7313
2853.6,299.6236,0.8513,16.7308
2853.7,299.6342,0.8513,16.7314
2853.8,299.6447,0.8513,16.7315
2853.9,299.6552,0.8513,16.7307
2854,299.6657,0.8512,16.7308
2854.1,299.6762,0.8513,16.7319
2854.2,299.6867,0.8511,16.7309
2854.3,299.6972,0.8512,16.7309
2854.4,299.7077,0.8512,16.7317
2854.5,299.7182,0.851,16.7315
2854.6,299.7287,0.8511,16.7307
2854.7,299.7391,0.8511,16.7315
2854.8,299.7497,0.8512,16.7317
2854.9,299.7602,0.851,16.7306
2855,299.7707,0.8509,16.7311
2855.1,299.7811,0.8508,16.7318
2855.2,299.7917,0.851,16.7311
2855.3,299.8021,0.851,16.7307
2855.4,299.8127,0.8509,16.7314
2855.5,299.8232,0.8509,16.7312
2855.6,299.8336,0.8507,16.7305
2855.7,299.8441,0.8506,16.7316
2855.8,299.8547,0.8506,16.7316
2855.9,299.8651,0.8508,16.7307
2856,299.8757,0.8506,16.7313
2856.1,299.8862,0.8506,16.732
2856.2,299.8967,0.8506,16.7309
2856.3,299.9071,0.8505,16.7307
2856.4,299.9176,0.8506,16.7319
2856.5,299.9282,0.8505,16.7308
2856.6,299.9388,0.8504,16.7307
2856.7,299.9492,0.8504,16.7314
2856.8,299.9597,0.8503,16.7317
2856.9,299.9702,0.8505,16.7303
2857,299.9807,0.8502,16.731
2857.1,299.9912,0.8503,16.7319
2857.2,300.0016,0.8503,16.7306
2857.3,300.0121,0.8502,16.731
2857.4,300.0227,0.8503,16.7314
2857.5,300.0332,0.8502,16.7314
2857.6,300.0435,0.8501,16.7308
2857.7,300.0542,0.8503,16.7313
2857.8,300.0647,0.8503,16.7316
2857.9,300.0751,0.8501,16.731
2858,300.0856,0.8502,16.7316
2858.1,300.0962,0.8501,16.7318
2858.2,300.1067,0.8501,16.7311
2858.3,300.1172,0.85,16.7309
2858.4,300.1277,0.8501,16.732
2858.5,300.1382,0.8499,16.7313
2858.6,300.1487,0.8499,16.7313
2858.7,300.1591,0.8499,16.7317
2858.8,300.1697,0.85,16.7309
2858.9,300.1802,0.8499,16.7303
2859,300.1907,0.8498,16.7315
2859.1,300.2012,0.8497,16.7318
2859.2,300.2117,0.8497,16.7313
2859.3,300.2221,0.8498,16.7313
2859.4,300.2327,0.8497,16.7319
2859.5,300.2432,0.8497,16.731
2859.6,300.2537,0.8498,16.731
2859.7,300.2641,0.8497,16.7314
2859.8,300.2747,0.8496,16.7311
2859.9,300.2851,0.8496,16.7307
2860,300.2957,0.8497,16.7315
2860.1,300.3062,0.8496,16.7315
2860.2,300.3166,0.8494,16.7308
2860.3,300.3271,0.8495,16.7311
2860.4,300.3377,0.8495,16.7321
2860.5,300.3481,0.8494,16.7308
2860.6,300.3586,0.8493,16.7312
2860.7,300.3692,0.8495,16.7318
2860.8,300.3796,0.8494,16.7311
2860.9,300.3902,0.8493,16.7306
2861,300.4007,0.8494,16.7318
2861.1,300.4112,0.8493,16.7315
2861.2,300.4217,0.8493,16.7307
2861.3,300.4322,0.8492,16.731
2861.4,300.4426,0.8494,16.7316
2861.5,300.4531,0.8491,16.7306
2861.6,300.4636,0.8493,16.7311
2861.7,300.4742,0.849,16.7319
2861.8,300.4846,0.849,16.7308
2861.9,300.4951,0.8491,16.731
2862,300.5056,0.849,16.7315
2862.1,300.5162,0.8491,16.7315
2862.2,300.5266,0.849,16.7306
2862.3,300.5372,0.8491,16.7314
2862.4,300.5477,0.8491,16.7319
2862.5,300.5581,0.849,16.7308
2862.6,300.5687,0.8489,16.731
2862.7,300.5791,0.8488,16.732
2862.8,300.5896,0.849,16.7306
2862.9,300.6002,0.8489,16.7307
2863,300.6107,0.849,16.7316
2863.1,300.6212,0.8488,16.7312
2863.2,300.6317,0.8488,16.7305
2863.3,300.6422,0.8489,16.7313
2863.4,300.6528,0.8487,16.732
2863.5,300.6632,0.8487,16.731
2863.6,300.6737,0.8487,16.7312
2863.7,300.6841,0.8488,16.7312
2863.8,300.6947,0.8488,16.7306
2863.9,300.7051,0.8487,16.7308
2864,300.7158,0.8486,16.7318
2864.1,300.7261,0.8484,16.731
2864.2,300.7366,0.8485,16.7304
2864.3,300.7472,0.8486,16.7318
2864.4,300.7577,0.8485,16.7317
2864.5,300.7681,0.8485,16.7306
2864.6,300.7787,0.8486,16.7311
2864.7,300.7892,0.8483,16.7314
2864.8,300.7996,0.8485,16.7307
2864.9,300.8101,0.8485,16.7306
2865,300.8206,0.8482,16.7318
2865.1,300.8312,0.8485,16.7313
2865.2,300.8417,0.8485,16.7309
2865.3,300.8522,0.8484,16.7313
2865.4,300.8626,0.8482,16.7314
2865.5,300.8732,0.8484,16.7309
2865.6,300.8837,0.8482,16.7313
2865.7,300.8942,0.8482,16.7315
2865.8,300.9047,0.8481,16.7309
2865.9,300.9152,0.8482,16.7311
2866,300.9257,0.8482,16.7318
2866.1,300.9361,0.8482,16.7306
2866.2,300.9466,0.8481,16.731
2866.3,300.9572,0.8481,16.732
2866.4,300.9677,0.8482,16.7309
2866.5,300.9781,0.848,16.7313
2866.6,300.9886,0.8482,16.7315
2866.7,300.9991,0.848,16.7312
2866.8,301.0096,0.848,16.7305
2866.9,301.0202,0.8481,16.7318
2867,301.0307,0.848,16.7317
2867.1,301.0411,0.8479,16.7306
2867.2,301.0517,0.8478,16.7313
2867.3,301.0622,0.8479,16.7324
2867.4,301.0726,0.8478,16.7303
2867.5,301.0832,0.848,16.7309
2867.6,301.0938,0.8479,16.7314
2867.7,301.1042,0.8479,16.7309
2867.8,301.1147,0.8477,16.7308
2867.9,301.1252,0.8479,16.7316
2868,301.1357,0.8478,16.7315
2868.1,301.1462,0.8477,16.7309
2868.2,301.1567,0.8479,16.731
2868.3,301.1671,0.8476,16.7316
2868.4,301.1776,0.8478,16.7304
2868.5,301.1881,0.8477,16.7309
2868.6,301.1987,0.8475,16.7318
2868.7,301.2091,0.8477,16.7308
2868.8,301.2196,0.8476,16.731
2868.9,301.2302,0.8475,16.7319
2869,301.2406,0.8475,16.7311
2869.1,301.2511,0.8474,16.7306
2869.2,301.2617,0.8475,16.7316
2869.3,301.2722,0.8475,16.7315
2869.4,301.2827,0.8474,16.7307
2869.5,301.2932,0.8473,16.7311
2869.6,301.3037,0.8473,16.7317
2869.7,301.3142,0.8474,16.731
2869.8,301.3248,0.8474,16.731
2869.9,301.3352,0.8472,16.7313
2870,301.3456,0.8472,16.7309
2870.1,301.3562,0.8473,16.7308
2870.2,301.3667,0.8473,16.7312
2870.3,301.3772,0.8472,16.7313
2870.4,301.3876,0.8472,16.7306
2870.5,301.3982,0.8472,16.7314
2870.6,301.4087,0.8473,16.732
2870.7,301.4191,0.8472,16.7307
2870.8,301.4296,0.8471,16.7309
2870.9,301.4402,0.8471,16.7317
2871,301.4506,0.8471,16.7308
2871.1,301.4612,0.847,16.7306
2871.2,301.4716,0.847,16.7312
2871.3,301.4821,0.847,16.7309
2871.4,301.4926,0.847,16.7306
2871.5,301.5033,0.8469,16.7314
2871.6,301.5137,0.8469,16.7318
2871.7,301.5241,0.8468,16.7305
2871.8,301.5347,0.8468,16.7311
2871.9,301.5452,0.8468,16.7314
2872,301.5557,0.847,16.7306
2872.1,301.5662,0.8469,16.7307
2872.2,301.5767,0.8469,16.7316
2872.3,301.5871,0.8467,16.7312
2872.4,301.5977,0.8468,16.7304
2872.5,301.6081,0.8467,16.7312
2872.6,301.6187,0.8467,16.7315
2872.7,301.6292,0.8468,16.7303
2872.8,301.6397,0.8466,16.7312
2872.9,301.6501,0.8467,16.7314
2873,301.6606,0.8466,16.7308
2873.1,301.6711,0.8466,16.731
2873.2,301.6818,0.8465,16.7316
2873.3,301.6921,0.8466,16.7309
2873.4,301.7026,0.8465,16.7306
2873.5,301.7132,0.8464,16.7314
2873.6,301.7236,0.8464,16.7315
2873.7,301.7341,0.8464,16.7304
2873.8,301.7447,0.8463,16.7311
2873.9,301.7552,0.8464,16.7317
2874,301.7657,0.8464,16.7305
2874.1,301.7762,0.8462,16.7307
2874.2,301.7866,0.8461,16.7317
2874.3,301.7971,0.8463,16.7308
2874.4,301.8077,0.8463,16.7308
2874.5,301.8182,0.8462,16.7312
2874.6,301.8286,0.8461,16.7313
2874.7,301.8392,0.8461,16.7307
2874.8,301.8496,0.8459,16.7308
2874.9,301.8602,0.8462,16.7319
2875,301.8706,0.846,16.7307
2875.1,301.8811,0.8458,16.7307
2875.2,301.8916,0.846,16.7317
2875.3,301.9022,0.846,16.731
2875.4,301.9126,0.846,16.7308
2875.5,301.9232,0.8458,16.7308
2875.6,301.9336,0.8457,16.7313
2875.7,301.9441,0.8457,16.7306
2875.8,301.9547,0.8457,16.731
2875.9,301.9651,0.8454,16.732
2876,301.9756,0.8457,16.7314
2876.1,301.9862,0.8458,16.7309
2876.2,301.9967,0.8457,16.7318
2876.3,302.0071,0.8457,16.7317
2876.4,302.0177,0.8457,16.731
2876.5,302.0282,0.8456,16.7314
2876.6,302.0387,0.8454,16.7321
2876.7,302.0492,0.8455,16.7308
2876.8,302.0597,0.8455,16.7307
2876.9,302.0701,0.8452,16.7315
2877,302.0807,0.8453,16.7308
2877.1,302.0911,0.8453,16.7305
2877.2,302.1017,0.8453,16.7315
2877.3,302.1122,0.8453,16.7309
2877.4,302.1227,0.8452,16.7307
2877.5,302.1331,0.8453,16.7313
2877.6,302.1436,0.8452,16.7317
2877.7,302.1541,0.8452,16.7307
2877.8,302.1647,0.8451,16.7309
2877.9,302.1752,0.8451,16.7315
2878,302.1856,0.845,16.7307
2878.1,302.1961,0.845,16.7308
2878.2,302.2066,0.845,16.732
2878.3,302.2172,0.8448,16.7312
2878.4,302.2277,0.8448,16.7305
2878.5,302.2382,0.8448,16.7312
2878.6,302.2487,0.8449,16.7319
2878.7,302.2593,0.8446,16.7307
2878.8,302.2696,0.8447,16.7308
2878.9,302.2802,0.8448,16.7314
2879,302.2907,0.8447,16.7309
2879.1,302.3012,0.8444,16.7303
2879.2,302.3116,0.8446,16.7313
2879.3,302.3222,0.8446,16.7312
2879.4,302.3326,0.8445,16.731
2879.5,302.3432,0.8445,16.7311
2879.6,302.3536,0.8445,16.7314
2879.7,302.3641,0.8444,16.7302
2879.8,302.3746,0.8444,16.7309
2879.9,302.3852,0.8441,16.7316
2880,302.3956,0.8443,16.7303
2880.1,302.4061,0.8443,16.7309
2880.2,302.4166,0.8441,16.7316
2880.3,302.4271,0.844,16.7308
2880.4,302.4377,0.8441,16.7303
2880.5,302.4481,0.8441,16.7312
2880.6,302.4587,0.844,16.731
2880.7,302.4692,0.8439,16.7303
2880.8,302.4797,0.8438,16.7307
2880.9,302.4901,0.8438,16.7318
2881,302.5007,0.8439,16.7309
2881.1,302.5111,0.8439,16.7305
2881.2,302.5218,0.8438,16.7315
2881.3,302.5322,0.8438,16.7313
2881.4,302.5427,0.8436,16.7309
2881.5,302.5531,0.8438,16.731
2881.6,302.5637,0.8436,16.7318
2881.7,302.5741,0.8436,16.7308
2881.8,302.5847,0.8435,16.7311
2881.9,302.5952,0.8434,16.7316
2882,302.6057,0.8436,16.7309
2882.1,302.6161,0.8435,16.7305
2882.2,302.6266,0.8434,16.7315
2882.3,302.6371,0.8434,16.7313
2882.4,302.6477,0.8433,16.7306
2882.5,302.6582,0.8432,16.7306
2882.6,302.6686,0.8432,16.7314
2882.7,302.6791,0.8433,16.7309
2882.8,302.6896,0.8431,16.7308
2882.9,302.7002,0.8433,16.7319
2883,302.7107,0.8432,16.7312
2883.1,302.7212,0.843,16.7308
2883.2,302.7316,0.8431,16.7313
2883.3,302.7422,0.8431,16.7312
2883.4,302.7526,0.843,16.7305
2883.5,302.7632,0.8429,16.7312
2883.6,302.7737,0.8428,16.7316
2883.7,302.7841,0.8429,16.7308
2883.8,302.7946,0.8428,16.7308
2883.9,302.8052,0.8426,16.7315
2884,302.8156,0.8426,16.731
2884.1,302.8262,0.8426,16.7306
2884.2,302.8367,0.8426,16.7312
2884.3,302.8471,0.8425,16.732
2884.4,302.8576,0.8423,16.731
2884.5,302.8682,0.8425,16.7311
2884.6,302.8787,0.8423,16.7313
2884.7,302.8892,0.8424,16.7317
2884.8,302.8997,0.8422,16.7307
2884.9,302.9102,0.8423,16.7313
2885,302.9207,0.8422,16.7317
2885.1,302.9312,0.8422,16.7305
2885.2,302.9417,0.8423,16.7309
2885.3,302.9522,0.8421,16.7321
2885.4,302.9627,0.8421,16.7311
2885.5,302.9732,0.842,16.7308
2885.6,302.9837,0.8419,16.7318
2885.7,302.9941,0.842,16.7314
2885.8,303.0047,0.8419,16.7306
2885.9,303.0151,0.8417,16.7311
2886,303.0256,0.8418,16.7319
2886.1,303.0361,0.8418,16.7309
2886.2,303.0467,0.8417,16.7306
2886.3,303.0571,0.8418,16.731
2886.4,303.0677,0.8416,16.7318
2886.5,303.0782,0.8417,16.7308
2886.6,303.0886,0.8414,16.731
2886.7,303.0992,0.8416,16.7319
2886.8,303.1097,0.8414,16.7311
2886.9,303.1201,0.8415,16.7305
2887,303.1307,0.8413,16.7316
2887.1,303.1412,0.8413,16.731
2887.2,303.1516,0.8414,16.7309
2887.3,303.1622,0.8411,16.7316
2887.4,303.1727,0.8411,16.732
2887.5,303.1832,0.8411,16.7308
2887.6,303.1937,0.841,16.7309
2887.7,303.2042,0.8408,16.7314
2887.8,303.2146,0.8411,16.7313
2887.9,303.2252,0.841,16.7306
2888,303.2356,0.8409,16.7316
2888.1,303.2462,0.841,16.7312
2888.2,303.2566,0.8408,16.7306
2888.3,303.2671,0.8409,16.7313
2888.4,303.2776,0.8406,16.7317
2888.5,303.2881,0.8405,16.7307
2888.6,303.2986,0.8405,16.7306
2888.7,303.3092,0.8405,16.7316
2888.8,303.3197,0.8405,16.7312
2888.9,303.3301,0.8405,16.7305
2889,303.3407,0.8404,16.7312
2889.1,303.3512,0.8403,16.7315
2889.2,303.3616,0.8403,16.7307
2889.3,303.3722,0.8401,16.7309
2889.4,303.3827,0.8402,16.7317
2889.5,303.3931,0.8402,16.7311
2889.6,303.4037,0.8401,16.7309
2889.7,303.4142,0.8401,16.731
2889.8,303.4247,0.8401,16.731
2889.9,303.4352,0.8399,16.7305
2890,303.4457,0.84,16.7311
2890.1,303.4562,0.8399,16.732
2890.2,303.4667,0.8398,16.7307
2890.3,303.4771,0.8397,16.7306
2890.4,303.4877,0.8398,16.7317
2890.5,303.4981,0.8397,16.7312
2890.6,303.5086,0.8397,16.7305
2890.7,303.5191,0.8397,16.7316
2890.8,303.5297,0.8396,16.7317
2890.9,303.54,0.8395,16.7307
2891,303.5508,0.8396,16.7313
2891.1,303.5612,0.8394,16.732
2891.2,303.5716,0.8391,16.7306
2891.3,303.5822,0.8392,16.7308
2891.4,303.5927,0.8392,16.7319
2891.5,303.6032,0.8391,16.7309
2891.6,303.6137,0.8392,16.7308
2891.7,303.6242,0.8391,16.7313
2891.8,303.6346,0.8391,16.7317
2891.9,303.6452,0.839,16.7308
2892,303.6556,0.839,16.7311
2892.1,303.6662,0.839,16.7315
2892.2,303.6767,0.8387,16.7308
2892.3,303.6872,0.8389,16.7311
2892.4,303.6976,0.8389,16.7315
2892.5,303.7081,0.8387,16.7318
2892.6,303.7186,0.8385,16.7308
2892.7,303.7293,0.8387,16.7309
2892.8,303.7396,0.8385,16.7315
2892.9,303.7501,0.8385,16.7309
2893,303.7607,0.8385,16.7308
2893.1,303.7712,0.8385,16.7317
2893.2,303.7816,0.8382,16.7311
2893.3,303.7922,0.8384,16.7305
2893.4,303.8026,0.8382,16.7311
2893.5,303.8131,0.8381,16.7317
2893.6,303.8237,0.8381,16.7304
2893.7,303.8342,0.838,16.7308
2893.8,303.8446,0.838,16.7319
2893.9,303.8552,0.838,16.7308
2894,303.8657,0.8379,16.7308
2894.1,303.8761,0.8379,16.7315
2894.2,303.8867,0.8379,16.7313
2894.3,303.8972,0.8378,16.7313
2894.4,303.9077,0.8376,16.7314
2894.5,303.9182,0.8377,16.7315
2894.6,303.9287,0.8378,16.7305
2894.7,303.9391,0.8377,16.7309
2894.8,303.9496,0.8375,16.7318
2894.9,303.9601,0.8374,16.7313
2895,303.9707,0.8374,16.731
2895.1,303.9811,0.8373,16.7319
2895.2,303.9916,0.8374,16.7316
2895.3,304.0021,0.8371,16.7307
2895.4,304.0126,0.8374,16.7313
2895.5,304.0231,0.8372,16.7316
2895.6,304.0337,0.8372,16.7309
2895.7,304.0442,0.837,16.731
2895.8,304.0546,0.837,16.7315
2895.9,304.0652,0.8369,16.7314
2896,304.0757,0.837,16.731
2896.1,304.0862,0.8368,16.7313
2896.2,304.0967,0.8368,16.732
2896.3,304.1072,0.8367,16.7307
2896.4,304.1176,0.8367,16.7309
2896.5,304.1282,0.8367,16.7319
2896.6,304.1387,0.8365,16.7305
2896.7,304.1492,0.8365,16.7307
2896.8,304.1596,0.8364,16.7318
2896.9,304.1702,0.8364,16.7317
2897,304.1807,0.8364,16.7304
2897.1,304.1911,0.8363,16.7312
2897.2,304.2016,0.8362,16.7316
2897.3,304.2123,0.8364,16.7308
2897.4,304.2227,0.8362,16.731
2897.5,304.2331,0.8363,16.7319
2897.6,304.2437,0.8361,16.7315
2897.7,304.2542,0.8361,16.7308
2897.8,304.2646,0.8359,16.7312
2897.9,304.2752,0.836,16.7314
2898,304.2856,0.8359,16.7304
2898.1,304.2961,0.836,16.7306
2898.2,304.3067,0.8357,16.7317
2898.3,304.3172,0.8358,16.7316
2898.4,304.3277,0.8356,16.7306
2898.5,304.3382,0.8357,16.731
2898.6,304.3487,0.8356,16.7316
2898.7,304.3591,0.8354,16.7309
2898.8,304.3697,0.8355,16.731
2898.9,304.3801,0.8355,16.7318
2899,304.3907,0.8354,16.7315
2899.1,304.4011,0.8354,16.7306
2899.2,304.4117,0.8353,16.732
2899.3,304.4221,0.8351,16.7316
2899.4,304.4326,0.8352,16.7307
2899.5,304.4431,0.8353,16.7313
2899.6,304.4537,0.8351,16.7319
2899.7,304.4641,0.8351,16.7305
2899.8,304.4746,0.8349,16.731
2899.9,304.4852,0.8352,16.7316
2900,304.4957,0.835,16.7311
2900.1,304.5061,0.8349,16.7305
2900.2,304.5168,0.8349,16.7316
2900.3,304.5272,0.8346,16.7313
2900.4,304.5377,0.8345,16.7308
2900.5,304.5482,0.8347,16.7309
2900.6,304.5587,0.8346,16.7314
2900.7,304.5692,0.8348,16.7309
2900.8,304.5797,0.8345,16.7309
2900.9,304.5902,0.8347,16.7312
2901,304.6006,0.8343,16.7313
2901.1,304.6112,0.8345,16.7305
2901.2,304.6216,0.8343,16.7311
2901.3,304.6322,0.8344,16.7318
2901.4,304.6426,0.8342,16.7311
2901.5,304.6532,0.8342,16.7306
2901.6,304.6636,0.834,16.7316
2901.7,304.6742,0.8341,16.7315
2901.8,304.6846,0.8341,16.7311
2901.9,304.6952,0.8339,16.7308
2902,304.7057,0.8339,16.7314
2902.1,304.7162,0.834,16.7303
2902.2,304.7267,0.8339,16.731
2902.3,304.7371,0.8337,16.7318
2902.4,304.7477,0.8337,16.7308
2902.5,304.7582,0.8336,16.7306
2902.6,304.7686,0.8338,16.7315
2902.7,304.7791,0.8336,16.7311
2902.8,304.7897,0.8336,16.7304
2902.9,304.8001,0.8335,16.7311
2903,304.8107,0.8333,16.7317
2903.1,304.8212,0.8335,16.731
2903.2,304.8317,0.8334,16.7312
2903.3,304.8421,0.8333,16.7313
2903.4,304.8527,0.8331,16.7311
2903.5,304.8631,0.8331,16.7308
2903.6,304.8737,0.833,16.7317
2903.7,304.8841,0.833,16.7317
2903.8,304.8947,0.833,16.7308
2903.9,304.9051,0.8328,16.7306
2904,304.9156,0.8329,16.732
2904.1,304.9261,0.8328,16.7306
2904.2,304.9367,0.8329,16.731
2904.3,304.9471,0.8329,16.732
2904.4,304.9576,0.8327,16.7314
